v8-version,10,2,154,15,-node.12,0
v8-platform,macos,macos
shared-library,/Users/psurry/.nvm/versions/node/v18.12.1/bin/node,0x100f68000,0x102262560,16138240
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Metadata,0x199959b90,0x1999da148,304611328
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices,0x19d99bc58,0x19d9c5e08,304611328
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit,0x19decd8c4,0x19df2efa0,304611328
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,0x198a750c0,0x198ad82d0,304611328
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,0x192b866d8,0x192d572d0,304611328
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices,0x19e545a5c,0x19e58cab0,304611328
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SharedFileList.framework/Versions/A/SharedFileList,0x19a411010,0x19a42dcf0,304611328
shared-library,/System/Library/Frameworks/Security.framework/Versions/A/Security,0x194e52ed4,0x195150378,304611328
shared-library,/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,0x1932a372c,0x19331d6e0,304611328
shared-library,/usr/lib/libapple_nghttp2.dylib,0x19df6c3e4,0x19df7b760,304611328
shared-library,/usr/lib/libcompression.dylib,0x19df9f700,0x19dff3b40,304611328
shared-library,/usr/lib/libnetwork.dylib,0x196ed9fc0,0x196ed9fc0,304611328
shared-library,/usr/lib/libsqlite3.dylib,0x1986f9268,0x1988ab5e0,304611328
shared-library,/System/Library/Frameworks/Foundation.framework/Versions/C/Foundation,0x1935dbe70,0x193ce8d10,304611328
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x198afb49c,0x1996a008c,304611328
shared-library,/usr/lib/libCoreEntitlements.dylib,0x21b9a33e4,0x21b9a9190,304611328
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x208410fe4,0x20842eca0,304611328
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x1986df314,0x1986f1460,304611328
shared-library,/usr/lib/libMobileGestalt.dylib,0x1972b8900,0x1973020dc,304611328
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x19d977640,0x19d982be4,304611328
shared-library,/usr/lib/libcoretls.dylib,0x19d36739c,0x19d379468,304611328
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x19e5b4e04,0x19e5b5c00,304611328
shared-library,/usr/lib/libpam.2.dylib,0x19df98920,0x19df9bcf4,304611328
shared-library,/usr/lib/libxar.1.dylib,0x19e61d570,0x19e629770,304611328
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x19a4418dc,0x19a474b00,304611328
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x1999f2400,0x1999f8d80,304611328
shared-library,/usr/lib/libarchive.2.dylib,0x19de45d8c,0x19deb7480,304611328
shared-library,/usr/lib/libxml2.2.dylib,0x19a48b43c,0x19a553950,304611328
shared-library,/usr/lib/liblangid.dylib,0x19c8861e4,0x19c886d20,304611328
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x1a233b524,0x1a2461ca0,304611328
shared-library,/usr/lib/swift/libswiftCore.dylib,0x1a03fa660,0x1a0851e88,304611328
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x1b3d097cc,0x1b3d0ecc8,304611328
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x1b1bc9fac,0x1b1bce0d8,304611328
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x1a5901ce4,0x1a59128d0,304611328
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x1b3d29d44,0x1b3d29fb0,304611328
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x1a7d53370,0x1a7d54f30,304611328
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x1b3d1da1c,0x1b3d269b8,304611328
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x21c856f7c,0x21c89f080,304611328
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x21c9a8dc0,0x21ca40b40,304611328
shared-library,/usr/lib/swift/libswiftos.dylib,0x1a7d57a24,0x1a7d6b8f0,304611328
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x19c8817e0,0x19c884438,304611328
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x19d05a9f4,0x19d065200,304611328
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x19b915c64,0x19b924448,304611328
shared-library,/usr/lib/libpcap.A.dylib,0x19dd0bc60,0x19dd2c7f0,304611328
shared-library,/usr/lib/libdns_services.dylib,0x198ae8780,0x198aef0a8,304611328
shared-library,/usr/lib/liblzma.5.dylib,0x19e59b670,0x19e5ad770,304611328
shared-library,/usr/lib/libbz2.1.0.dylib,0x19d987cec,0x19d992fa0,304611328
shared-library,/usr/lib/libiconv.2.dylib,0x19dd415c0,0x19dd56970,304611328
shared-library,/usr/lib/libcharset.1.dylib,0x19dc94948,0x19dc94e38,304611328
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x21c8f45fc,0x21c98ae30,304611328
shared-library,/usr/lib/libheimdal-asn1.dylib,0x19e9e79dc,0x19e9f0b40,304611328
shared-library,/usr/lib/libCheckFix.dylib,0x19d359828,0x19d363d4c,304611328
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x197335bf4,0x19734c9b8,304611328
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x19c8884b4,0x19c9594e8,304611328
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x199918624,0x19994b698,304611328
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x1a468c000,0x1a468c000,304611328
shared-library,/usr/lib/libmecab.dylib,0x19d38ffa4,0x19d3decd0,304611328
shared-library,/usr/lib/libCRFSuite.dylib,0x19332d588,0x19335abb8,304611328
shared-library,/usr/lib/libgermantok.dylib,0x19d3ed2a0,0x19d3eed40,304611328
shared-library,/usr/lib/libThaiTokenizer.dylib,0x19df44d08,0x19df45d50,304611328
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x1999fb660,0x199d19068,304611328
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x1a43bf000,0x1a43bf000,304611328
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x19e663038,0x19e6d9110,304611328
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x19cf5b300,0x19d041004,304611328
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x192f39390,0x1931edb88,304611328
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x19e070994,0x19e53bbb0,304611328
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x19d3f00ec,0x19d401c40,304611328
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x19df842f8,0x19df95964,304611328
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x19e06bf7c,0x19e06f190,304611328
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x19c981040,0x19cf29f50,304611328
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x19323bc38,0x19329cc70,304611328
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x20774ab80,0x2079b0770,304611328
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x19a3e4af0,0x19a3fa450,304611328
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x19a3d54d4,0x19a3dc2b0,304611328
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x19e5b77d0,0x19e6041ec,304611328
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x19d292158,0x19d2d71d8,304611328
shared-library,/usr/lib/libutil.dylib,0x19e62c078,0x19e62e660,304611328
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x2067bd394,0x2068556e8,304611328
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x1957ff4a4,0x19582dff0,304611328
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x19a43d7fc,0x19a43f750,304611328
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x1fd7bd860,0x1fd7c5bb0,304611328
shared-library,/usr/lib/libmis.dylib,0x1b3ce8b34,0x1b3cf57c8,304611328
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x1c1c4b9e8,0x1c1c4de08,304611328
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x1dc4873f4,0x1dc488788,304611328
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x1998e8f0c,0x19990c2b0,304611328
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x19df471a0,0x19df67ab8,304611328
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x194014a3c,0x194155ea8,304611328
shared-library,/usr/lib/libxslt.1.dylib,0x19e6303c8,0x19e651b7c,304611328
shared-library,/usr/lib/libcmph.dylib,0x19de3385c,0x19de42bf0,304611328
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x19d047f74,0x19d056a40,304611328
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x19c97b404,0x19c97eb38,304611328
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x1931f3a8c,0x193230e40,304611328
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x19d324a3c,0x19d33d980,304611328
shared-library,/usr/lib/libTLE.dylib,0x21bb4625c,0x21bb4b6b8,304611328
shared-library-end
profiler,begin,1000
tick,0x19260dfcc,1042,0,0x0,6
new,CodeRange,0x105f54000,0
new,MemoryChunk,0x1491d3dc0000,262144
new,MemoryChunk,0x1e2c94fc0000,262144
new,MemoryChunk,0x3923f5f40000,262144
new,MemoryChunk,0x3a8453900000,262144
new,MemoryChunk,0x13d003b40000,262144
heap-capacity,1030976
heap-available,4346312320
new,MemoryChunk,0xffd7a340000,262144
tick,0x1015a119c,2292,0,0x0,6
new,MemoryChunk,0x192b42ec0000,262144
new,MemoryChunk,0x30625ad40000,262144
new,MemoryChunk,0x3e719e740000,262144
new,MemoryChunk,0x1d8354340000,262144
new,MemoryChunk,0x22d2396c0000,262144
new,MemoryChunk,0x2a0121340000,262144
new,MemoryChunk,0x20a505f80000,262144
new,MemoryChunk,0xba4594c0000,262144
new,MemoryChunk,0x2e002f440000,262144
new,MemoryChunk,0x105f80000,262144
new,MemoryChunk,0x1c710d8c0000,262144
tick,0x10169eb98,3542,0,0x0,6
code-creation,Builtin,2,3750,0x101944000,824,DeoptimizationEntry_Eager
code-creation,Builtin,2,3792,0x101944340,824,DeoptimizationEntry_Lazy
code-creation,Builtin,2,3792,0x101944680,824,DeoptimizationEntry_Unused
code-creation,Builtin,2,3792,0x1019449c0,980,RecordWriteEmitRememberedSetSaveFP
code-creation,Builtin,2,3792,0x101944da0,352,RecordWriteOmitRememberedSetSaveFP
code-creation,Builtin,2,3792,0x101944f20,692,RecordWriteEmitRememberedSetIgnoreFP
code-creation,Builtin,2,3792,0x1019451e0,256,RecordWriteOmitRememberedSetIgnoreFP
code-creation,Builtin,2,3833,0x101945300,280,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,3833,0x101945420,184,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,3833,0x1019454e0,76,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,3833,0x101945540,360,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,3833,0x1019456c0,436,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,3833,0x101945880,476,CallFunction_ReceiverIsAny
code-creation,Builtin,2,3833,0x101945a60,232,CallBoundFunction
code-creation,Builtin,2,3833,0x101945b60,828,CallWrappedFunction
code-creation,Builtin,2,3833,0x101945ea0,192,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,3833,0x101945f80,192,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,3875,0x101946060,192,Call_ReceiverIsAny
code-creation,Builtin,2,3875,0x101946140,848,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,3875,0x1019464a0,844,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,3875,0x101946800,996,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,3875,0x101946c00,992,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,3875,0x101947000,996,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,3875,0x101947400,992,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,3875,0x101947800,820,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,3875,0x101947b40,820,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,3917,0x101947e80,820,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,3917,0x1019481c0,780,CallProxy
code-creation,Builtin,2,3917,0x1019484e0,156,CallVarargs
code-creation,Builtin,2,3917,0x101948580,1148,CallWithSpread
code-creation,Builtin,2,3917,0x101948a00,1928,CallWithSpread_Baseline
code-creation,Builtin,2,3917,0x1019491a0,1984,CallWithSpread_WithFeedback
code-creation,Builtin,2,3917,0x101949980,1160,CallWithArrayLike
code-creation,Builtin,2,3917,0x101949e20,1960,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,3917,0x10194a5e0,184,CallForwardVarargs
code-creation,Builtin,2,3917,0x10194a6a0,184,CallFunctionForwardVarargs
code-creation,Builtin,2,3958,0x10194a760,156,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,3958,0x10194a800,240,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,3958,0x10194a900,328,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,3958,0x10194aa60,24,ConstructFunction
code-creation,Builtin,2,3958,0x10194aa80,236,ConstructBoundFunction
code-creation,Builtin,2,3958,0x10194ab80,44,ConstructedNonConstructable
code-creation,Builtin,2,3958,0x10194abc0,88,Construct
code-creation,Builtin,2,3958,0x10194ac20,156,ConstructVarargs
code-creation,Builtin,2,3958,0x10194acc0,1176,ConstructWithSpread
code-creation,Builtin,2,3958,0x10194b160,1932,ConstructWithSpread_Baseline
code-creation,Builtin,2,4000,0x10194b900,1912,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,4000,0x10194c080,1288,ConstructWithArrayLike
code-creation,Builtin,2,4000,0x10194c5a0,2020,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,4000,0x10194cda0,236,ConstructForwardVarargs
code-creation,Builtin,2,4000,0x10194cea0,236,ConstructFunctionForwardVarargs
code-creation,Builtin,2,4000,0x10194cfa0,732,Construct_Baseline
code-creation,Builtin,2,4000,0x10194d280,736,Construct_WithFeedback
code-creation,Builtin,2,4000,0x10194d580,564,JSConstructStubGeneric
code-creation,Builtin,2,4000,0x10194d7c0,472,JSBuiltinsConstructStub
code-creation,Builtin,2,4042,0x10194d9a0,692,FastNewObject
code-creation,Builtin,2,4042,0x10194dc60,332,FastNewClosure
code-creation,Builtin,2,4042,0x10194ddc0,764,ConstructProxy
code-creation,Builtin,2,4042,0x10194e0c0,264,JSEntry
code-creation,Builtin,2,4042,0x10194e1e0,264,JSConstructEntry
code-creation,Builtin,2,4042,0x10194e300,264,JSRunMicrotasksEntry
code-creation,Builtin,2,4042,0x10194e420,188,JSEntryTrampoline
code-creation,Builtin,2,4042,0x10194e4e0,188,JSConstructEntryTrampoline
code-creation,Builtin,2,4042,0x10194e5a0,380,ResumeGeneratorTrampoline
code-creation,Builtin,2,4042,0x10194e720,1636,StringFromCodePointAt
code-creation,Builtin,2,4042,0x10194eda0,592,StringEqual
code-creation,Builtin,2,4083,0x10194f000,320,StringGreaterThan
code-creation,Builtin,2,4083,0x10194f160,320,StringGreaterThanOrEqual
code-creation,Builtin,2,4083,0x10194f2c0,320,StringLessThan
code-creation,Builtin,2,4083,0x10194f420,320,StringLessThanOrEqual
code-creation,Builtin,2,4083,0x10194f580,2708,StringSubstring
code-creation,Builtin,2,4083,0x101950020,116,OrderedHashTableHealIndex
code-creation,Builtin,2,4083,0x1019500a0,1252,InterpreterEntryTrampoline
code-creation,Builtin,2,4083,0x1019505a0,124,InterpreterPushArgsThenCall
code-creation,Builtin,2,4083,0x101950620,132,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,4083,0x1019506c0,132,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,4125,0x101950760,132,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,4125,0x101950800,132,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,4125,0x1019508a0,140,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,4125,0x101950940,92,InterpreterEnterAtBytecode
code-creation,Builtin,2,4125,0x1019509a0,220,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,4125,0x101950a80,80,InterpreterOnStackReplacement
code-creation,Builtin,2,4125,0x101950ae0,596,BaselineOutOfLinePrologue
code-creation,Builtin,2,4125,0x101950d40,76,BaselineOnStackReplacement
code-creation,Builtin,2,4125,0x101950da0,104,BaselineLeaveFrame
code-creation,Builtin,2,4125,0x101950e20,232,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,4167,0x101950f20,236,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,4167,0x101951020,208,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,4167,0x101951100,1240,CompileLazy
code-creation,Builtin,2,4167,0x1019515e0,76,CompileLazyDeoptimizedCode
code-creation,Builtin,2,4167,0x101951640,316,InstantiateAsmJs
code-creation,Builtin,2,4167,0x101951780,44,NotifyDeoptimized
code-creation,Builtin,2,4167,0x1019517c0,88,ContinueToCodeStubBuiltin
code-creation,Builtin,2,4167,0x101951820,92,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,4167,0x101951880,92,ContinueToJavaScriptBuiltin
code-creation,Builtin,2,4167,0x1019518e0,108,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,2,4208,0x101951960,396,CallApiCallback
code-creation,Builtin,2,4208,0x101951b00,372,CallApiGetter
code-creation,Builtin,2,4208,0x101951c80,8,HandleApiCall
code-creation,Builtin,2,4208,0x101951ca0,8,HandleApiCallAsFunction
code-creation,Builtin,2,4208,0x101951cc0,8,HandleApiCallAsConstructor
code-creation,Builtin,2,4208,0x101951ce0,56,AllocateInYoungGeneration
code-creation,Builtin,2,4208,0x101951d20,52,AllocateRegularInYoungGeneration
code-creation,Builtin,2,4208,0x101951d60,56,AllocateInOldGeneration
code-creation,Builtin,2,4208,0x101951da0,52,AllocateRegularInOldGeneration
code-creation,Builtin,2,4208,0x101951de0,416,CopyFastSmiOrObjectElements
code-creation,Builtin,2,4250,0x101951fa0,540,GrowFastDoubleElements
code-creation,Builtin,2,4250,0x1019521c0,424,GrowFastSmiOrObjectElements
code-creation,Builtin,2,4250,0x101952380,484,DebugBreakTrampoline
code-creation,Builtin,2,4250,0x101952580,220,ToNumber
code-creation,Builtin,2,4250,0x101952660,328,ToNumber_Baseline
code-creation,Builtin,2,4250,0x1019527c0,392,ToNumeric_Baseline
code-creation,Builtin,2,4250,0x101952960,140,PlainPrimitiveToNumber
code-creation,Builtin,2,4250,0x101952a00,260,ToNumberConvertBigInt
code-creation,Builtin,2,4250,0x101952b20,152,Typeof
code-creation,Builtin,2,4250,0x101952bc0,140,BigIntToI64
code-creation,Builtin,2,4292,0x101952c60,8,BigIntToI32Pair
code-creation,Builtin,2,4292,0x101952c80,264,I64ToBigInt
code-creation,Builtin,2,4292,0x101952da0,8,I32PairToBigInt
code-creation,Builtin,2,4292,0x101952dc0,136,ToBooleanLazyDeoptContinuation
code-creation,Builtin,2,4292,0x101952e60,3944,KeyedLoadIC_PolymorphicName
code-creation,Builtin,2,4292,0x101953de0,14344,KeyedStoreIC_Megamorphic
code-creation,Builtin,2,4292,0x101957600,11192,DefineKeyedOwnIC_Megamorphic
code-creation,Builtin,2,4292,0x10195a1c0,500,LoadGlobalIC_NoFeedback
code-creation,Builtin,2,4292,0x10195a3c0,84,LoadIC_FunctionPrototype
